User,Tweet,Language,Location
darklightcircus,"RT @moonlight_7cups: Salute to all the people with diabetes. You can make it. I hope you stay healthy ?
#7cups #mentalhealth #depression #anxiety #bipolar #diabetesawarenessday #disorder #help #feelings #stress #understanding #care #advice #love #7cupsoftea #depression #movingon https://t.co/mQe4epqUhQ",en,some imaginary manga studio
PRJournoRequest,"RT @ArthurEllisMHS: Our Founder, Jon, took his first day off in almost 2 years yesterday! We know, an awful amount of time to work without a break...here's what he learned...
https://t.co/QMLdndgfDd

#mentalhealth #mentalhealthatwork #hr #bipolar #mentalillness #journorequest #mhaw #prrequest",en,"Soho, London, UK"
sunlo100,"RT @ArthurEllisMHS: Our Founder, Jon, took his first day off in almost 2 years yesterday! We know, an awful amount of time to work without a break...here's what he learned...
https://t.co/QMLdndgfDd

#mentalhealth #mentalhealthatwork #hr #bipolar #mentalillness #journorequest #mhaw #prrequest",en,"Milton Keynes, England"
LauraHRussell,"@JAMA_current Try dental materials modification if you don’t methylate well, check  #mercury level, check for low grade #infections. A biological dentist is a plus on any #mentalhealth team for #anxiety #bipolar #depression @IAOMT @iabdm",en,Massachusetts
byepolar_bear,"NIGHTMARES, DREAMS &amp; REALITY.
Sometimes u plummet 2 dangerous dark lows &amp; it’s a NIGHTMARE. Sometimes ur on a manic high &amp; everything makes perfect sense. But the REALITY is u always think &amp; feel too much &amp; ur not stupid at all. u r very aware. #bipolar

https://t.co/ZJckW9A0Bc",en,"Brighton, England"
danbanaman,"NIGHTMARES, DREAMS &amp; REALITY.
Sometimes u plummet 2 dangerous dark lows &amp; it’s a NIGHTMARE. Sometimes ur on a manic high &amp; everything makes perfect sense. But the REALITY is u always think &amp; feel too much &amp; ur not stupid at all. u r very aware. #bipolar

https://t.co/HFPiCkFFcC",en,"Brighton, England"
JanAuras,"Super Thread, der den Zusammenbruch der exekutiven Funktionen bei psychischen Erkrankungen beschreibt.. schon mal jemandem in einer solchen Situation #Yoga empfohlen? That‘s your thread. #depressionen #adhs #bipolar https://t.co/UH7I6OPPWX",en,"Berlin, Deutschland"
Kiki070706,#mentalillness #mentalhealth #bipolar #depressionen #depression #manisch #bipolardisorders #bipolardisorder #bipolarestörung #psychischekrankheit #hypomania  #psychischeerkrankung #hypomanie #manic #suicide #manie #art #artwork #zeichnen #zeichnung #bild #mentalhealthawareness https://t.co/0i0bOAv3gu,de,"Essen, Nordrhein-Westfalen"
EpianRose,RT @icomealivecoach: I am called to heal..#MentalHealthMatters #ADHD #bipolar https://t.co/00JrUSmU2Y,en,United States
EpianRose,RT @ASDA_Rhodes: When you can recognize #Paranoia under the surface you have an advantage knowing it's not real. That doesn't mean it's easy but it's a step in being able to take control. I hate being #bipolar but being able to use #logic to help stay grounded in #REALITY. #prayforme,en,United States
cally8787,"RT @MentalHlthAware: #MentalHealthStigma #Stigma #InvisibleIllness #ButYouDontLookSick
#ItsGoodToTalk #DontSufferInSilence #MentalHealthAwareness #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt  #schizophrenia #MentalHealth #Suicide #EndTheStigma  #DepressionQuotes #AnxietyAwareness ?? https://t.co/KUkIP3xRoi",en,??liverpool ??
BP2BooksnTea,RT @MiaStJohnBoxer: SPEAKING OUT ?Serious #Mentalillness is often overlooked &amp; swept under the rug. Let’s EDUCATE #schizophrenia #Bipolar #Addiction #Suicide Know signs &amp; symptoms so we can have treatment before tragedy #Parkland #Aurora #Arizona #Newtown Ty @LACDMH @MarielHemingway @madchenamick https://t.co/sIVdZsajQ1,en,Courtenay BC Canada
jeffreymcp,"@iamwandasykes @TheEllenShow @MaryConnelly @andylassner I need help please about coming out about something please eh #MentalHealthAwarenessMonth Sorry,but #TrumpFreeCanada cheers,Jeffrey30,12yrs old #ADHD #bipolar  #PTSD,severe end of spectrum for #sadd.I’m a #BroadcastTVstudent",en,Toronto
ASKPERGERS,RT @yennpurkis: #mentalhealth #bipolar #Schizophrenia meme for the day https://t.co/WU22HPrBwl,en-gb,Manchester England
MiaStJohnBoxer,RT @MiaStJohnBoxer: SPEAKING OUT ?Serious #Mentalillness is often overlooked &amp; swept under the rug. Let’s EDUCATE #schizophrenia #Bipolar #Addiction #Suicide Know signs &amp; symptoms so we can have treatment before tragedy #Parkland #Aurora #Arizona #Newtown Ty @LACDMH @MarielHemingway @madchenamick https://t.co/sIVdZsajQ1,en,"Los Angeles, CA"
andylivi1,"RT @MentalHlthAware: #MentalHealthStigma #Stigma #InvisibleIllness #ButYouDontLookSick
#ItsGoodToTalk #DontSufferInSilence #MentalHealthAwareness #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt  #schizophrenia #MentalHealth #Suicide #EndTheStigma  #DepressionQuotes #AnxietyAwareness ?? https://t.co/NJcHdyvCee",en,Preston
ASDA_Rhodes,When you can recognize #Paranoia under the surface you have an advantage knowing it's not real. That doesn't mean it's easy but it's a step in being able to take control. I hate being #bipolar but being able to use #logic to help stay grounded in #REALITY. #prayforme,en,"Morgantown, WV"
icomealivecoach,I am called to heal..#MentalHealthMatters #ADHD #bipolar https://t.co/00JrUSmU2Y,en,South Africa
DustinftJary,RT @Jaryoficial: Ya escucharon #Bipolar en Spotify? Etiquétenme en sus capturas y videos escuchando la canción en @SpotifyMexico y los estaré compartiendo! #JaryFranco https://t.co/fL5tnNsQbC,es,según Jary de Querétarock ??
Stef_KABOOM,#vegan #mentalhealthawareness #autism #mentalhealth #bipolar #bipolarvegan @ Kaboom https://t.co/OPAkYKKW72,en,Livingston
JeffYalden,"Look at yourself in the mirror.  Ain't nobody perfect.  Forgiveness starts with yourself.  Forgiveness is a powerful thing, but the first person to learn to forgive is yourself.  You can't change people, places, and things.  #SelfReflection #BiPolar https://t.co/XkUkh09EAa https://t.co/VvvJD1QLEE",en,"Myrtle Beach, SC"
NAMI_NYC,RT @MiaStJohnBoxer: SPEAKING OUT ?Serious #Mentalillness is often overlooked &amp; swept under the rug. Let’s EDUCATE #schizophrenia #Bipolar #Addiction #Suicide Know signs &amp; symptoms so we can have treatment before tragedy #Parkland #Aurora #Arizona #Newtown Ty @LACDMH @MarielHemingway @madchenamick https://t.co/sIVdZsajQ1,en,"New York, NY"
strength2thrive,"RT @nrmentalhealth: #ThursdayThoughts  #quote - @Bethfrates for  those struggling with their #mentalhealth &amp; have a critical, negative voice in their heads. Remember diagnoses as #anxiety #depression #bipolar, part of the symptoms are to beat yourself up. Don't Talk to yourself as you would a friend https://t.co/Yb72NRYOdV",en,United States
f3rgioSON,"Yoga yoga yoga yoga

https://t.co/l74TUZUyr4

#thebluechip #adhd #anxiety #mentalhealth #mentalillness #seekhelp #depression #bipolar #talkaboutit #everythingisawfulandiamnotokay #health #education #seekhelp… https://t.co/EyAicS52UV",en,"Houston, TX"
lunitaari_,"Tengo un gran trauma con @Jaryoficial en regional mexicano ?? 

Yo canto feo pero el canta bien bonito, vayan a escuchar #Bipolar https://t.co/ZooqHEckN5",es,México
AshleyHousman1,"My daughter talks about how mania makes her fell.

#autism #mania #bipolar #mentalillness #thistooshallpass https://t.co/uf10DBlVMo",en,"Lakewood, Colorado"
smittiezach1,RT @yennpurkis: #mentalhealth #bipolar #Schizophrenia meme for the day https://t.co/WU22HPrBwl,en,Canada
dalanab,RT @MiaStJohnBoxer: SPEAKING OUT ?Serious #Mentalillness is often overlooked &amp; swept under the rug. Let’s EDUCATE #schizophrenia #Bipolar #Addiction #Suicide Know signs &amp; symptoms so we can have treatment before tragedy #Parkland #Aurora #Arizona #Newtown Ty @LACDMH @MarielHemingway @madchenamick https://t.co/sIVdZsajQ1,en,Toronto
Julian4Justice,RT @MiaStJohnBoxer: SPEAKING OUT ?Serious #Mentalillness is often overlooked &amp; swept under the rug. Let’s EDUCATE #schizophrenia #Bipolar #Addiction #Suicide Know signs &amp; symptoms so we can have treatment before tragedy #Parkland #Aurora #Arizona #Newtown Ty @LACDMH @MarielHemingway @madchenamick https://t.co/sIVdZsajQ1,en,"Los Angeles, CA"
ccarlson43213,Having #bipolar sucks. It can cause irrational thoughts and fears that brings a lot of self-doubt and feelings of being betrayed and worthless.,en,"Ohio, USA"
MiaStJohnBoxer,SPEAKING OUT ?Serious #Mentalillness is often overlooked &amp; swept under the rug. Let’s EDUCATE #schizophrenia #Bipolar #Addiction #Suicide Know signs &amp; symptoms so we can have treatment before tragedy #Parkland #Aurora #Arizona #Newtown Ty @LACDMH @MarielHemingway @madchenamick https://t.co/sIVdZsajQ1,en,"Los Angeles, CA"
Abrunaber,não sei amo o frio ou se odeio  porque com ele minha rinite/sinusite ataca e fica tipo muito foda no dia a dia #sad #bad #bipolar #feliz https://t.co/cOzeM4ZNem,pt,"São Paulo, Brasil"
MentalHlthAware,"#MentalHealthStigma #Stigma #InvisibleIllness #ButYouDontLookSick
#ItsGoodToTalk #DontSufferInSilence #MentalHealthAwareness #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt  #schizophrenia #MentalHealth #Suicide #EndTheStigma  #DepressionQuotes #AnxietyAwareness ?? https://t.co/KUkIP3xRoi",en,"Margate, Kent.  England."
MentalHlthAware,"#MentalHealthStigma #Stigma #InvisibleIllness #ButYouDontLookSick
#ItsGoodToTalk #DontSufferInSilence #MentalHealthAwareness #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt  #schizophrenia #MentalHealth #Suicide #EndTheStigma  #DepressionQuotes #AnxietyAwareness ?? https://t.co/KUkIP3xRoi",en,"Margate, Kent.  England."
20_YearsTooLate,"#bipolar #mentalhealth #MentalHealthAwarenessMonth #MentalHealthAwarenessWeek #mystory #BPD #BPDAwarenessmonth #depression #DepressionAndMe 
#staystrong #BipolarDisorder #SuicideIsNeverAnOption",en-gb,"Manchester, England"
CitFranco,RT @Hazel__GR: Un día me amas y al otro día me odias ?? #Bipolar @SpotifyMexico @Jaryoficial #JaryFranco https://t.co/ttnN0QC2kU,es,"Toluca, México"
CitFranco,RT @Jaryoficial: Ya escucharon #Bipolar en Spotify? Etiquétenme en sus capturas y videos escuchando la canción en @SpotifyMexico y los estaré compartiendo! #JaryFranco https://t.co/fL5tnNsQbC,es,"Toluca, México"
AlanNavarruki,RT @Jaryoficial: Ya escucharon #Bipolar en Spotify? Etiquétenme en sus capturas y videos escuchando la canción en @SpotifyMexico y los estaré compartiendo! #JaryFranco https://t.co/fL5tnNsQbC,es,"Guadalajara, Jalisco"
evaalejandragc,RT @Jaryoficial: Ya escucharon #Bipolar en Spotify? Etiquétenme en sus capturas y videos escuchando la canción en @SpotifyMexico y los estaré compartiendo! #JaryFranco https://t.co/fL5tnNsQbC,es,Veracruz
imperfektrhyme,"Electroconvulsive (ECT) therapy can induce mania. Even in those without a history of #bipolar disorder. 

Things doctors don’t tell you. https://t.co/ZuuJFt2p0i",en,"New York, NY"
imperfektrhyme,"Electroconvulsive (ECT) therapy can induce mania. Even in those without a history of #bipolar disorder. 

Things doctors don’t tell you. https://t.co/ZuuJFt2p0i",en,"New York, NY"
MentalHlthAware,"#MentalHealthStigma #Stigma #InvisibleIllness #ButYouDontLookSick
#ItsGoodToTalk #DontSufferInSilence #MentalHealthAwareness #Depression #Anxiety #BiPolar #Stress  #PTSD #SelfDoubt  #schizophrenia #MentalHealth #Suicide #EndTheStigma  #DepressionQuotes #AnxietyAwareness ?? https://t.co/NJcHdyvCee",en,"Margate, Kent.  England."
G_Whiteford,"Mental illness is not a choice, but recovery is #mentalhealth #MentalHealthAwareness #thestruggleisreal #bipolar #ptsd #anxiety #stress #depression",en,Earth
theasbarnes,"#Bipolar mania is the worst. I'm so lucky to have people who love me enough to understand, because I tried hard to burn a lot of bridges over the past few months. I think I'm still slightly manic, but returning to self awareness.",en,"Fredericksburg, VA"
Saintz11_,"""-Dwayne ""The Rock"" Johnson"" ??
#mentalhealthwarrior #mindfulness #mentalillness #mentalhealth #depressionkills #depressionsupport #depression #anxiety #bipolar #mentalhealthawareness #suicideprevention… https://t.co/SWzDHTAv6e",en,"Vermont, USA"
MHIIR_14,"RT @MHIIR_14: #mentalillness and Invalidating feelings

#mentalhealth #MentalHealthAwareness #depression #anxiety #bipolar #Schizophrenia #BPD #EUPD #AVPD #OCPD #PND #PPD #dissociativeidentitydisorder #SchizoaffectiveDisorder #EatingDisorder #ptsd #CPTSD #OCD #BDD #bfrb #AndManyMore @MHIIR_14 https://t.co/aTy0O1lLcF",en,Worldwide
Jaryoficial,RT @Hazel__GR: Un día me amas y al otro día me odias ?? #Bipolar @SpotifyMexico @Jaryoficial #JaryFranco https://t.co/ttnN0QC2kU,es,México
BeasleySharese,"RT @MentalHealthAm: As part of #MHACONF19, we're pleased to have race car driver @Justinpeck49 join us for our breakfast plenary on 6/15! Justin is a #mentalhealth advocate who uses his experience with #bipolar to inspire others. Learn more &amp; get tickets to his event here: [https://t.co/xQCYW50NVI] https://t.co/mEKgMNknO0",en,"Columbus, GA"
LeslieNichole8,"I love my doctor, she listens to me, she hugs me, and she explains everything in detail. After a thorough visit along with a verbal test, and tears (from us both) she determined I’m bipolar, now to tackle a treatment #MentalHealthAwareness #bipolar",en,"Raleigh, NC"
julsfoley,"RT @MentalHealthAm: As part of #MHACONF19, we're pleased to have race car driver @Justinpeck49 join us for our breakfast plenary on 6/15! Justin is a #mentalhealth advocate who uses his experience with #bipolar to inspire others. Learn more &amp; get tickets to his event here: [https://t.co/xQCYW50NVI] https://t.co/mEKgMNknO0",en,Boston
MentalHealthAm,"As part of #MHACONF19, we're pleased to have race car driver @Justinpeck49 join us for our breakfast plenary on 6/15! Justin is a #mentalhealth advocate who uses his experience with #bipolar to inspire others. Learn more &amp; get tickets to his event here: [https://t.co/xQCYW50NVI] https://t.co/mEKgMNknO0",en,"Alexandria, VA"
CncoJaneth,RT @Jaryoficial: Ya escucharon #Bipolar en Spotify? Etiquétenme en sus capturas y videos escuchando la canción en @SpotifyMexico y los estaré compartiendo! #JaryFranco https://t.co/fL5tnNsQbC,es,"Miguel Hidalgo, Distrito Feder"
HouseOGeekiness,"What dragon are you battling?

#depressionsucks #anxiety #chronicillness #outofspoons #bipolar #metabolicsyndrome https://t.co/Q7M47WzgVN",en,"Fairfield, CA"
jmkuhn99,RT @ClearviewTreats: The Incredible Ways Artificial Intelligence Is Now Used In Mental Health https://t.co/pFTdXnV6Yd #AI #mentalhealth #recovery #treatment #awareness #psychology #psychologist #therapy #therapist #dbt #cbt #bpd #borderline #bipolar #depression #anxiety #ptsd #trauma,en,"Los Angeles, CA"
Lukeimapoem,Seducing Medusa by Prof. Mustard #NEW - SET UR PRICE - #BOOKS Click&gt;https://t.co/olqckMzWMh   #Schizophrenia #Bipolar #MentalHealth #MentalHealthAwareness #mentalhealthinfocus #MentalHealthMatters #alcoholism #mentalillness #bookbuzz #BookBoost #Romance #urbanfantasy #Novel #book,en,"Virginia Beach, VA"
Lukeimapoem,Seducing Medusa by Prof. Mustard #NEW - SET UR PRICE - #BOOKS Click&gt;https://t.co/olqckMzWMh   #Schizophrenia #Bipolar #MentalHealth #MentalHealthAwareness #mentalhealthinfocus #MentalHealthMatters #alcoholism #mentalillness #bookbuzz #BookBoost #Romance #urbanfantasy #Novel #book https://t.co/EfTEXQlo6B,en,"Virginia Beach, VA"
clearviewwomens,Do Weighted Blankets Even Do Anything for #Anxiety? https://t.co/2StKPEifuR #mentalhealth #mentalillness #endthestigma #recovery #treatment #awareness #psychology #psychologist #therapy #therapist #dbt #cbt #bpd #borderline #bipolar #depression #anxiety #ptsd #trauma,en,Los Angeles
Lukeimapoem,"Sound of  Mind- #Adventures in #Schizophrenia by Prof Mustard 
https://t.co/pcM0MkUK5j   #Bipolar #MentalHealth #MentalHealthAwareness #mentalhealthinfocus #MentalHealthMatters #mentalillnessmeans #mentalillness #bookbuzz #BookBoost #books #amwriting #WritingCommmunity #mustreads",en,"Virginia Beach, VA"
Lukeimapoem,"Sound of  Mind- #Adventures in #Schizophrenia by Prof Mustard 
https://t.co/pcM0MkUK5j   #Bipolar #MentalHealth #MentalHealthAwareness #mentalhealthinfocus #MentalHealthMatters #mentalillnessmeans #mentalillness #bookbuzz #BookBoost #books #amwriting #WritingCommmunity #mustreads https://t.co/QuC2RnttNp",en,"Virginia Beach, VA"
Lukeimapoem,"SET UR OWN PRICE #LoveBooks Click&gt;https://t.co/olqckMzWMh  Chase, dealing w #schizophrenia #bipolar #addiction &amp; #alcoholism must go on a Quest to save his unborn daughter by tossing his brain into the fire of Sain.  #Urbanfantasy #Fantasy #Romance #amreading #writingcommmunity https://t.co/wU4c6nJft8",en,"Virginia Beach, VA"
ClearviewTreats,The Incredible Ways Artificial Intelligence Is Now Used In Mental Health https://t.co/pFTdXnV6Yd #AI #mentalhealth #recovery #treatment #awareness #psychology #psychologist #therapy #therapist #dbt #cbt #bpd #borderline #bipolar #depression #anxiety #ptsd #trauma,en,"Los Angeles, CA"
